Oid;SyncId;Code;Barcode;Reference;Label1;Label2;Label3;Type;VAT;URL;IsBatchManaged;IsPerishable;IsDirectDistributed;DefaultBatchStatus;Family;Category1;Category2;Category3;Category4;Category5;AccountingCode;SearchField;Image;Brand;Medecine;Remark;Note;PriceListScaleType;VWAP;VWAPphysical;VWAPinvoice;LPP;Quantity;QuantityMin;QuantityMin2;QuantityMax;QuantityMax2;TariffType;MaxFU;MinPP;MaxPP;MinSP;MaxSP;IsBOM;ManagedBySerialNumber;ManagedByQuota;Equivalence;Conditioning;DefaultPacking;PurchasePacking;SalesPacking;UnitPacking;IsOutOfService;UseNegativeStock;IsSalesOnState;IsUnderCommission;IsInterpretedCode;IsEditablePrice;IsUnitManaged;IsOutputControlled;IsPrintable;UnitValue;UnitWeight;IsRawMaterial;PhysicalQuantity;LogicalQuantity;DamagedQuantity;ArrivedQuantity;ReservedQuantity;DraftQuantity;Blocked;BlockedBy;BlockedDate;UnitOfMeasure;Locked;LockedBy;LockedDate;CreationDate;CreatedBy;LastModificationDate;ModifiedBy;OptimisticLockField;PromotionIn;ResultInPromotion;MedicineCode;IsExcluded;Coefficient1;Coefficient2;Usn;IsDecomposableOnly;IsComposableOnly;IsCamsspRefundable;ExpirationDays;DeadStockDays;Location;Width;Height;Length;Thickness;VisibleInVirtualMarket;BlockingReason;IsForLease;Surface;IsImmobilization;IsMostUsed;BlockedReservationQuantity;DefaultInterpretedCode;DefaultFormula;SHP;InvoiceQuantity;IsTactileSelling;PromotionDiscount;StartOfPromotion;EndOfPromotion;IsLoyalty;LoyaltyRatio;IsSemiFinished;StockAccount;ProductionAccount;ConsumptionAccount;ToSynchronize;Pattern;IsSparePart;MarginItem;PerRangeFrom;PerRangeTo;Equivalents;PackingCodes;IsSent;DimensionType
1;4d335f0d-a906-46b2-841f-53a59ffdec80;BECO1400;;;BUREAU 140 X 70 X 75 PIETMENT METAL ECO  FP 32 MM;;;0;1;;f;f;f;2;15;;1;;;;;;;;;;;;9380.25210000;0.00000000;0.00000000;9873.94957983;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;2;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.824004;FAHIM;301;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-6;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
666;858321ae-f4a2-4bac-b6e3-17d2072f26bd;STRTECOMODULABLE M70 X 140;;;STRUCTURE TABLE DE LECTURE 60X40 140 X 700 MODULABLE;;p_Lot is null;0;3;;f;f;f;;10;;;;;;;STRUCTURE TABLE DE LECTURE 60X40 140 X 700 MODULABLE;;;;;;;2308.03760000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;588;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-05-21 16:09:07.063428;MASSY;2026-05-21 16:11:46.986783;MASSY;92;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000197;"";f;0
793;34d576fd-32a7-4f31-9b3d-5a8b1621eaa1;CJ180TOLE15;;170;CACHES JUPE P/PLAT 180 TOLE 15;;;0;3;;f;f;f;;11;;1;;;;;CACHES JUPE P/PLAT 180 TOLE 15;;;;;;;1572.31160000;0.00000000;0.00000000;0.00000000;0;0;0;60;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;715;;;;f;f;t;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-09-03 14:17:37.401316;MASSY;2026-09-03 14:18:37.690721;MASSY;11;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;285;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000324;"";f;0
619;b4001a26-2349-408a-a1e0-b8ba8068be1b;000495;;;PORTE UNITE 25*40*10;;p_Lot is null;0;3;;f;f;f;;10;;;;;;;PORTE UNITE 25*40*10;;;;;;;600.00000000;0.00000000;0.00000000;600.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;541;;;541;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-04-01 15:35:04.597645;FAHIM;2026-04-01 15:36:18.25259;FAHIM;141;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000150;"";f;0
682;7185fb4e-f57e-438f-b6f9-591531791fd1;000551;;;BUREAU ZED SONOMA 180*70 PIEDS METALIQUE;;p_Lot is null;0;1;;f;f;f;;10;;;;;;;BUREAU ZED SONOMA 180*70 PIEDS METALIQUE;;;;;;;13775.00000000;0.00000000;0.00000000;14500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;604;;;604;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-06-07 12:28:30.728107;OULAID-B;;;94;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
562;4615d8c2-7365-426f-8a9a-910d662a909b;000446;;;;;p_Lot is null;0;;;f;f;f;;;;;;;;;;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-01-24 12:44:20.777288;FAHIM;2026-02-07 10:07:31.654149;FAHIM;195;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
206;508d35af-876f-4cce-9f5f-010d9c808384;UPN 50;;;UPN 50 6M;;;0;1;;f;f;f;1;2;9;1;;;;;;;;;;;;4830.00000000;0.00000000;0.00000000;100.00000000;2;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;175;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.606945;FAHIM;293;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
111;1b0b23c2-219c-412f-9fb9-f7ebc93102cb;BLAMB640;;;BOULON AMBASSE M6X40;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;7.65950000;0.00000000;0.00000000;30.00000000;3108;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;87;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;2855;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.737971;FAHIM;444;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
608;c3b3c90b-492a-469d-9bd6-8b994d67819c;TL140;;;"TABLE DE LECTURE 60 X 30 70 X 140
 ";;p_Lot is null;0;3;;f;f;f;;10;;;;;;;"TABLE DE LECTURE 60 X 30 70 X 140
 ";;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;530;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;5;0;0;0;0;0;;;Unité;f;;;2026-03-15 11:38:21.431471;FAHIM;2026-03-15 11:39:37.673;FAHIM;147;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000139;"";f;0
372;4b5597bf-387b-4302-8571-280bb69516c4;RNFZ120;;;"RENFORT MEGA Z 120
";;;0;3;;f;f;f;2;14;;;;;;;;;;;;;;210.38200000;0.00000000;0.00000000;0.00000000;4;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;303;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;160;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.934629;FAHIM;443;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;372;0.00000000;-20;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;372;"";f;0
768;bd469375-7985-4d84-aa71-7d1a1db7b1ed;PMATLAS5050;;;PIED METAL ATLAS M 60 X 140;;p_Lot is null;0;3;;f;f;f;;13;;1;;;;;PIED METAL ATLAS M 60 X 140;;;;;;;2903.53510000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;690;;;;f;f;t;f;f;f;f;f;f;0;0;f;0;1;0;0;0;0;0;;;Unité;f;;;2026-08-24 12:37:07.6848;MASSY;2026-08-24 12:38:22.479247;MASSY;26;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000299;"";f;0
49;68711fee-ed9e-4d3b-a311-56f4cd5c220d;IMP005;;;CHAISE IMPERIAL TRIPLETTE LUXE TISSU EPOXY ;;;0;3;;f;f;f;2;12;;1;;;;;;;;;;;;6448.03000000;0.00000000;0.00000000;0.00000000;1;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;44;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.297587;FAHIM;305;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
572;cde477e7-b828-4a44-9514-3bdbfca1217f;000453;;;GANT CUIR;;p_Lot is null;0;1;;f;f;f;;5;5;;;;;;GANT CUIR;;;;;;;320.00000000;0.00000000;0.00000000;320.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;494;;;494;f;f;f;f;f;f;f;f;f;0;0;f;0;100;0;0;0;0;0;;;;f;;;2026-02-10 15:41:41.55712;FAHIM;;;176;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
22;a3aeae0b-5960-4a80-ab63-8ac242bb691f;EMBOV32;;;EMBOUT OVAL PIED EXTERIEUR ;;;0;1;;f;f;f;3;2;2;1;;;;;;;;;;;;2.34900000;0.00000000;0.00000000;2.00000000;10720;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;19;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;15250;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.603923;FAHIM;319;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
45;6562e2c8-76a4-4955-97ec-8933cdf6fd14;CJPS0108;;120 S;CACHES JUPE P/PLAT S 120;;;0;3;;f;f;f;2;11;;1;;;;;CACHES JUPE P/PLAT S 120;;;;;;;665.16790000;0.00000000;0.00000000;0.00000000;0;0;0;60;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;41;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;89;0;0;0;0;0;;;Unité;f;;;;;2026-02-22 15:01:37.722483;FAHIM;350;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;45;0.00000000;-36;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;45;"";f;0
743;69c107d8-83ae-404d-b1b7-8501c434df8f;000607;;;TABLE EXAMEN PEINT;;;0;3;;f;f;f;;10;;;;;;;TABLE EXAMEN PEINT;;;;;;;9500.00000000;0.00000000;0.00000000;9500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;665;;;665;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-07-27 11:43:19.975674;FAHIM;;;41;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
760;02581574-dbde-49b5-b499-d4fb63f878e9;000622;;;CACHE JUPE 78 ;;p_Lot is null;0;3;;f;f;f;;11;;;;;;;CACHE JUPE 78 ;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;682;;;682;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-08-19 16:08:33.846176;OULAID-B;;;17;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
326;8bd778f0-551e-4b2a-a8a6-7d927f1a6e4c;SCH0003;;;SOUS TRAITANCE CHROMAGE ;;;2;3;;f;f;f;2;12;3;;;;;;;;;;;;;800.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;262;;;;t;f;f;f;f;f;f;f;f;0;0;t;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.47976;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
105;37511afe-e3ae-4f31-8a1e-a542d65e1ee4;PCF544;;;PIECS DE FEXATION PLATAUX ;;;0;1;;f;f;f;2;1;;1;;;;;;;;;;;;34.69950000;0.00000000;0.00000000;35.00000000;62;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;81;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;3690;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.812367;FAHIM;560;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
780;e8cae4e2-b1a1-498b-9b5c-c219c7535d86;000641;;;BTR 06 X 40 12.9 DF;;p_Lot is null;0;1;;f;f;f;;5;;;;;;;BTR 06 X 40 12.9 DF;;;;;;;5.79000000;0.00000000;0.00000000;5.79000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;702;;;702;f;f;f;f;f;f;f;f;f;0;0;f;0;1500;0;0;0;0;0;;;;f;;;2026-08-30 12:35:00.132523;FAHIM;;;20;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
199;23782818-36d9-4d8e-9106-9f88d63c3d36;TBPZ10;;;TUBE TRAPEZ ;;;0;1;;f;f;f;1;2;9;1;;;;;;;;;;;;1570.00000000;0.00000000;0.00000000;1559.99000000;90;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;168;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;83;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.695239;FAHIM;313;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
495;b373e81e-3db9-41f5-a053-bc1f703a697a;PLT140;;;PLATEAU POUR BUREAU 140;;;0;1;;f;f;f;;10;;;;;;;PLATEAU POUR BUREAU 140;;;;;;;4611.11110000;0.00000000;0.00000000;4700.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;417;;;417;f;f;f;f;f;f;f;f;f;0;0;f;0;1;0;0;0;0;0;;;;f;;;2025-11-11 09:28:09.8022;LINA;2026-02-07 10:07:32.525016;FAHIM;304;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000026;"";f;0
611;4acb6ebf-8c0c-4e6a-95c4-06e5e2f10087;EMBR18;;;EMBOUTS RONDS EXTERIEURS 18;;p_Lot is null;0;3;;f;f;f;;3;2;;;;;;EMBOUTS RONDS EXTERIEURS 18;;;;;;;1.68070000;0.00000000;0.00000000;1.68067227;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;533;;;533;f;f;f;f;f;f;f;f;f;0;0;t;0;500;0;0;0;0;0;;;;f;;;2026-03-17 11:13:02.748016;FAHIM;2026-03-17 11:15:00.327324;FAHIM;151;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000142;"";f;0
422;0d0ab844-c81a-4269-ba79-37f5eac91864;TR8040;;;TUBE RECTANGLE 80 X 40/15;;;0;3;;f;f;f;;2;;;;;;;;;;;;;;1655.46000000;0.00000000;0.00000000;0.00000000;10.18;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;347;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;8;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.380653;FAHIM;381;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
327;3090768d-4fb5-43ad-8189-5c6787ee4188;IMP003;;;CHAISE IMPERIAL LUXE SKAI EPOXY ;;;0;3;;f;f;f;2;12;;1;;;;;;;;;;;;1357.55450000;0.00000000;0.00000000;0.00000000;0;0;0;2000;0;0;0;0.00000000;0.00000000;1900.00000000;2900.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;263;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;26;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.467397;FAHIM;390;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-96;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
668;21a6845e-a91f-4533-99cf-290ec958b7da;000538;;;RIVTEUS3E PNEUMATIQUE;;;0;1;;f;f;f;;5;5;;;;;;RIVTEUS3E PNEUMATIQUE;;;;;;;13000.00000000;0.00000000;0.00000000;13000.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;590;;;590;f;f;f;f;f;f;f;f;f;0;0;f;0;1;0;0;0;0;0;;;;f;;;2026-05-24 11:12:29.657951;FAHIM;;;90;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
75;11b763b5-de6b-42fa-9f48-b1e1d8298fa9;TAB0002;;;TABLE DE DECHARGE 50x50 M65 140;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;2152.36000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;60;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.102392;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
124;ef2ecad0-5cba-4b14-8b86-a4eb04197e89;MCHM5;;;MECHE M5;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;121.27840000;0.00000000;0.00000000;250.00000000;33;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;100;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;155;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.572166;FAHIM;398;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
561;7218b6c5-ae1b-454a-9bf6-13b961ab44f6;CJPAD1.25;;;CACHE JUPE ADIDAS 140;;p_Lot is null;0;1;;f;f;f;;11;;;;;;;CACHE JUPE ADIDAS 140;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;100;0;150;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;483;;;483;f;f;t;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-01-03 13:24:12.218541;MASSY;2026-02-07 10:07:31.668809;FAHIM;211;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000092;"";f;0
399;bf9e0151-a416-4ab1-91f5-4245e1647d12;TL16080;;SONOMA ;TABLE DE LECTURE  PLAT 160/80;;;0;3;;f;f;f;2;14;;;;;;;;;;;;;;6898.93000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;328;;;;t;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.619419;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
403;fdf0ea5f-e54c-4a40-83a8-97128d7b02c5;P41140;;140;STRUCTURE METALIQUE  Z ONE 140;;;0;3;;f;f;f;2;14;;;;;;;;;;;;;;3586.05000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;330;;;;t;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.593178;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-14;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
510;a0645688-8cd5-4391-9062-43d62d263f28;TABB150;;;PIED METAL TABLE BREIFING P/PLAT 150;;;0;3;;f;f;f;;13;;1;;;;;PIED METAL TABLE BREIFING P/PLAT 150;;;;;;;2179.73180000;0.00000000;0.00000000;0.00000000;0;0;0;30;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;432;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2025-11-24 16:04:28.297181;admin;2026-02-07 10:07:32.33686;FAHIM;252;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000041;"";f;0
245;44f0ea9e-0b16-467b-9ec8-2dbab4d817bb;CJPZ120;;109.5;CACHE JUPE MEGA Z / Z ONE 120;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;529.35880000;0.00000000;0.00000000;0.00000000;5;0;0;60;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;203;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;146;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.247365;FAHIM;434;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;245;0.00000000;-10;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;245;"";f;0
